User-Journey,age_group,language_preferred,Journey Number,Journey Start Date,Journey End Date,Events Combo,# of Touchpoints,Journey Duration,Conversion,Email,Facebook,House Ads,Instagram,Push
a100002947-1,30-36 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100006934-1,24-30 years,English,1,2018-01-29,2018-01-29,Push,1,0,0,0,0,0,0,1
a100000229-1,30-36 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100002311-1,0-18 years,English,1,2018-01-14,2018-01-27,"Facebook, Instagram",2,13,0,0,1,0,1,0
a100003277-1,0-18 years,English,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100004624-1,24-30 years,Spanish,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100003513-1,55+ years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100000086-1,30-36 years,English,1,2018-01-04,2018-01-04,Conversion,0,0,1,0,0,0,0,0
a100002228-1,19-24 years,English,1,2018-01-02,2018-01-19,"Facebook, House Ads",2,17,0,0,1,1,0,0
a100006515-1,30-36 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100004123-1,45-55 years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100001095-1,30-36 years,English,1,2018-01-17,2018-01-17,Conversion,0,0,1,0,0,0,0,0
a100003902-1,19-24 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100005812-1,0-18 years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100001037-1,45-55 years,English,1,2018-01-10,2018-01-19,"Facebook, House Ads, Instagram",3,9,0,0,1,1,1,0
a100006203-1,55+ years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100003731-1,55+ years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100005246-1,19-24 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100007017-1,19-24 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100005303-1,24-30 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100000654-1,19-24 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100002658-1,55+ years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100004459-1,45-55 years,English,1,2018-01-02,2018-01-06,"Facebook, House Ads",2,4,0,0,1,1,0,0
a100002930-1,36-45 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100001413-1,24-30 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100001811-1,36-45 years,English,1,2018-01-05,2018-01-23,"House Ads, Push",2,18,0,0,0,1,0,1
a100005465-1,30-36 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100002501-1,36-45 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100003116-1,0-18 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100001912-1,30-36 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100004735-1,19-24 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100004774-1,45-55 years,English,1,2018-01-27,2018-01-27,Facebook,1,0,0,0,1,0,0,0
a100000518-1,36-45 years,English,1,2018-01-26,2018-01-26,Instagram,1,0,0,0,0,0,1,0
a100003982-1,36-45 years,English,1,2018-01-11,2018-01-11,Push,1,0,0,0,0,0,0,1
a100000876-2,24-30 years,English,2,2018-01-12,2018-01-12,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100003546-1,30-36 years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100003766-1,36-45 years,English,1,2018-01-05,2018-01-05,Instagram,1,0,0,0,0,0,1,0
a100002157-1,24-30 years,English,1,2018-01-10,2018-01-23,"House Ads, Instagram",2,13,0,0,0,1,1,0
a100003314-1,55+ years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100007245-1,19-24 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100006967-1,0-18 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100005998-1,36-45 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100003108-1,19-24 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100000361-1,24-30 years,English,1,2018-01-12,2018-01-12,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100000824-1,55+ years,English,1,2018-01-15,2018-01-30,"Conversion, House Ads",1,15,1,0,0,1,0,0
a100001059-1,19-24 years,English,1,2018-01-05,2018-01-05,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001743-1,24-30 years,English,1,2018-01-26,2018-01-26,Facebook,1,0,0,0,1,0,0,0
a100001206-1,30-36 years,English,1,2018-01-11,2018-01-13,"Conversion, Instagram",1,2,1,0,0,0,1,0
a100005456-1,19-24 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100002913-1,55+ years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100000153-1,0-18 years,Arabic,1,2018-01-06,2018-01-06,Conversion,0,0,1,0,0,0,0,0
a100005165-1,36-45 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100001349-1,55+ years,English,1,2018-01-01,2018-01-15,"Conversion, Instagram",1,14,1,0,0,0,1,0
a100005846-1,55+ years,English,1,2018-01-27,2018-01-27,Facebook,1,0,0,0,1,0,0,0
a100001555-1,0-18 years,English,1,2018-01-30,2018-01-30,Push,1,0,0,0,0,0,0,1
a100003304-1,55+ years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100002306-1,19-24 years,Arabic,1,2018-01-14,2018-01-22,"Facebook, House Ads",2,8,0,0,1,1,0,0
a100003945-1,24-30 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100006334-1,36-45 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100001459-1,0-18 years,English,1,2018-01-17,2018-01-17,Push,1,0,0,0,0,0,0,1
a100006002-1,19-24 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100001604-1,19-24 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100001393-1,0-18 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100005476-1,0-18 years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100006549-1,24-30 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100004798-1,19-24 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100001788-1,45-55 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100007206-1,36-45 years,English,1,2018-01-22,2018-01-22,Instagram,1,0,0,0,0,0,1,0
a100004405-1,0-18 years,English,1,2018-01-20,2018-01-29,"House Ads, Instagram",2,9,0,0,0,1,1,0
a100001067-1,19-24 years,English,1,2018-01-13,2018-01-13,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100005430-1,30-36 years,English,1,2018-01-13,2018-01-13,Facebook,1,0,0,0,1,0,0,0
a100000627-1,24-30 years,English,1,2018-01-29,2018-01-29,Conversion,0,0,1,0,0,0,0,0
a100003146-1,19-24 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100000804-1,24-30 years,English,1,2018-01-15,2018-01-24,"Conversion, House Ads, Instagram",2,9,1,0,0,1,1,0
a100003388-1,55+ years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100004479-1,36-45 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100001606-1,30-36 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100001363-1,24-30 years,English,1,2018-01-03,2018-01-29,"Conversion, Instagram, Push",2,26,1,0,0,0,1,1
a100002491-1,0-18 years,English,1,2018-01-09,2018-01-09,Push,1,0,0,0,0,0,0,1
a100000624-1,55+ years,English,1,2018-01-26,2018-01-26,Conversion,0,0,1,0,0,0,0,0
a100003680-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100004427-1,19-24 years,English,1,2018-01-29,2018-01-30,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100004486-1,36-45 years,English,1,2018-01-06,2018-01-07,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100004025-1,45-55 years,English,1,2018-01-17,2018-01-17,Facebook,1,0,0,0,1,0,0,0
a100006666-1,0-18 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100002994-1,19-24 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100000577-1,36-45 years,English,1,2018-01-21,2018-01-21,Conversion,0,0,1,0,0,0,0,0
a100001275-1,19-24 years,English,1,2018-01-21,2018-01-25,"House Ads, Push",2,4,0,0,0,1,0,1
a100003316-1,19-24 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100001164-1,19-24 years,English,1,2018-01-05,2018-01-05,"Conversion, Facebook, Instagram",2,0,1,0,1,0,1,0
a100005705-1,45-55 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100001242-1,24-30 years,English,1,2018-01-17,2018-01-19,"Conversion, House Ads",1,2,1,0,0,1,0,0
a100002660-1,0-18 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100003844-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100002265-1,24-30 years,Spanish,1,2018-01-08,2018-01-26,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100001152-2,19-24 years,English,2,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100005180-1,45-55 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100005195-1,55+ years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100006252-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100002018-1,19-24 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100003089-1,24-30 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100006741-1,45-55 years,English,1,2018-01-27,2018-01-27,Instagram,1,0,0,0,0,0,1,0
a100007233-1,30-36 years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100005110-1,45-55 years,English,1,2018-01-19,2018-01-19,Facebook,1,0,0,0,1,0,0,0
a100006706-1,45-55 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100004762-1,0-18 years,English,1,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100006306-1,36-45 years,English,1,2018-01-10,2018-01-10,Push,1,0,0,0,0,0,0,1
a100005764-1,19-24 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100002820-1,55+ years,English,1,2018-01-25,2018-01-25,House Ads,1,0,0,0,0,1,0,0
a100002170-1,30-36 years,English,1,2018-01-15,2018-01-23,"Email, House Ads",2,8,0,1,0,1,0,0
a100001023-1,45-55 years,English,1,2018-01-08,2018-01-17,"Facebook, House Ads",2,9,0,0,1,1,0,0
a100001197-1,0-18 years,English,1,2018-01-10,2018-01-11,"Conversion, Instagram",1,1,1,0,0,0,1,0
a100001051-1,24-30 years,English,1,2018-01-02,2018-01-15,"Conversion, House Ads, Instagram",2,13,1,0,0,1,1,0
a100000675-1,24-30 years,English,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100004126-1,19-24 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100000792-1,55+ years,English,1,2018-01-15,2018-01-16,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100004348-1,55+ years,English,1,2018-01-12,2018-01-24,"House Ads, Instagram",2,12,0,0,0,1,1,0
a100003861-1,24-30 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006457-1,19-24 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100007043-1,55+ years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100004372-1,24-30 years,English,1,2018-01-15,2018-01-17,"House Ads, Instagram",2,2,0,0,0,1,1,0
a100000785-1,24-30 years,English,1,2018-01-15,2018-01-16,"Conversion, Facebook",1,1,1,0,1,0,0,0
a100001356-1,19-24 years,English,1,2018-01-02,2018-01-22,"Conversion, Facebook",1,20,1,0,1,0,0,0
a100002418-1,45-55 years,English,1,2018-01-15,2018-01-29,"Email, House Ads",2,14,0,1,0,1,0,0
a100000917-1,24-30 years,English,1,2018-01-03,2018-01-28,"Instagram, Push",2,25,0,0,0,0,1,1
a100004743-1,24-30 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100006000-1,55+ years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100001172-1,55+ years,English,1,2018-01-06,2018-01-07,"Conversion, Facebook",1,1,1,0,1,0,0,0
a100002957-1,24-30 years,English,1,2018-01-14,2018-01-14,Push,1,0,0,0,0,0,0,1
a100003583-1,24-30 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100004208-1,55+ years,Arabic,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004354-1,45-55 years,English,1,2018-01-13,2018-01-30,"House Ads, Push",2,17,0,0,0,1,0,1
a100006579-1,36-45 years,English,1,2018-01-29,2018-01-29,Push,1,0,0,0,0,0,0,1
a100002190-1,45-55 years,English,1,2018-01-12,2018-01-28,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100006697-1,30-36 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100001090-2,19-24 years,English,2,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100006356-1,45-55 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004466-1,45-55 years,English,1,2018-01-01,2018-01-03,"House Ads, Push",2,2,0,0,0,1,0,1
a100004423-1,36-45 years,German,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100004536-1,45-55 years,Spanish,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100002164-1,30-36 years,English,1,2018-01-15,2018-01-24,"Email, Facebook, House Ads",3,9,0,1,1,1,0,0
a100000076-1,19-24 years,English,1,2018-01-03,2018-01-03,Conversion,0,0,1,0,0,0,0,0
a100000970-1,24-30 years,English,1,2018-01-02,2018-01-14,"Conversion, House Ads",1,12,1,0,0,1,0,0
a100003874-1,19-24 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100002091-1,24-30 years,English,1,2018-01-06,2018-01-14,"House Ads, Push",2,8,0,0,0,1,0,1
a100004151-1,45-55 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100007264-1,0-18 years,German,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100003703-1,55+ years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100002917-1,0-18 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100000385-1,24-30 years,English,1,2018-01-15,2018-01-15,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100000395-1,45-55 years,English,1,2018-01-25,2018-01-25,Conversion,0,0,1,0,0,0,0,0
a100001813-1,0-18 years,English,1,2018-01-05,2018-01-25,"House Ads, Instagram",2,20,0,0,0,1,1,0
a100001896-1,45-55 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100006664-1,45-55 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100006283-1,24-30 years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100007284-1,55+ years,German,1,2018-01-17,2018-01-17,"Conversion, Email",1,0,1,1,0,0,0,0
a100007019-1,30-36 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100006054-1,36-45 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100006899-1,24-30 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100005204-1,19-24 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100000639-1,24-30 years,English,1,2018-01-15,2018-01-15,"Conversion, Email",1,0,1,1,0,0,0,0
a100002465-1,36-45 years,Spanish,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100003999-1,0-18 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100000829-1,45-55 years,English,1,2018-01-16,2018-01-21,"Conversion, House Ads, Instagram",2,5,1,0,0,1,1,0
a100005960-1,0-18 years,English,1,2018-01-12,2018-01-15,"Email, House Ads",2,3,0,1,0,1,0,0
a100006062-1,45-55 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100004636-1,0-18 years,English,1,2018-01-02,2018-01-27,"House Ads, Instagram",2,25,0,0,0,1,1,0
a100001512-1,45-55 years,English,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100006403-1,30-36 years,English,1,2018-01-30,2018-01-30,Instagram,1,0,0,0,0,0,1,0
a100002996-1,30-36 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100001918-1,30-36 years,English,1,2018-01-20,2018-01-24,"House Ads, Instagram",2,4,0,0,0,1,1,0
a100001162-1,24-30 years,English,1,2018-01-05,2018-01-05,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100003723-1,55+ years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100000287-1,36-45 years,English,1,2018-01-09,2018-01-09,Conversion,0,0,1,0,0,0,0,0
a100000869-1,19-24 years,English,1,2018-01-01,2018-01-01,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001036-1,36-45 years,English,1,2018-01-10,2018-01-19,"Facebook, House Ads, Instagram",3,9,0,0,1,1,1,0
a100006696-1,24-30 years,English,1,2018-01-15,2018-01-15,Push,1,0,0,0,0,0,0,1
a100002264-1,19-24 years,English,1,2018-01-08,2018-01-25,"Facebook, House Ads",2,17,0,0,1,1,0,0
a100003553-1,19-24 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100000040-1,19-24 years,English,1,2018-01-01,2018-01-01,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100002862-1,30-36 years,English,1,2018-01-31,2018-01-31,Push,1,0,0,0,0,0,0,1
a100003745-1,30-36 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100002610-1,45-55 years,Spanish,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100005685-1,55+ years,English,1,2018-01-29,2018-01-29,"Facebook, Instagram",2,0,0,0,1,0,1,0
a100003831-1,0-18 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006109-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100000948-1,45-55 years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100002725-1,0-18 years,English,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100004547-1,24-30 years,English,1,2018-01-15,2018-01-22,"Facebook, House Ads",2,7,0,0,1,1,0,0
a100000956-1,24-30 years,English,1,2018-01-02,2018-01-18,"Conversion, Email, Facebook, House Ads",3,16,1,1,1,1,0,0
a100003753-1,0-18 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100007250-1,55+ years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100001446-1,45-55 years,English,1,2018-01-15,2018-01-15,Instagram,1,0,0,0,0,0,1,0
a100006285-1,36-45 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100006810-1,36-45 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100001088-1,0-18 years,English,1,2018-01-25,2018-01-25,House Ads,1,0,0,0,0,1,0,0
a100005538-1,55+ years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100003406-1,55+ years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100003541-1,55+ years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100000735-1,19-24 years,English,1,2018-01-05,2018-01-16,"Conversion, House Ads",1,11,1,0,0,1,0,0
a100006201-1,36-45 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100005041-1,55+ years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100003057-1,55+ years,English,1,2018-01-28,2018-01-28,Push,1,0,0,0,0,0,0,1
a100001430-1,19-24 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100002237-1,36-45 years,English,1,2018-01-04,2018-01-28,"House Ads, Instagram",2,24,0,0,0,1,1,0
a100002223-1,24-30 years,English,1,2018-01-02,2018-01-14,"Facebook, House Ads",2,12,0,0,1,1,0,0
a100006467-1,36-45 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100000848-1,19-24 years,English,1,2018-01-10,2018-01-10,Facebook,1,0,0,0,1,0,0,0
a100005144-1,36-45 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100002588-1,19-24 years,English,1,2018-01-23,2018-01-23,Facebook,1,0,0,0,1,0,0,0
a100006092-1,0-18 years,English,1,2018-01-05,2018-01-05,Push,1,0,0,0,0,0,0,1
a100001720-1,30-36 years,English,1,2018-01-23,2018-01-23,House Ads,1,0,0,0,0,1,0,0
a100001292-1,24-30 years,English,1,2018-01-24,2018-01-24,Conversion,0,0,1,0,0,0,0,0
a100006872-1,30-36 years,English,1,2018-01-15,2018-01-15,Instagram,1,0,0,0,0,0,1,0
a100000740-1,36-45 years,Spanish,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100003034-1,30-36 years,English,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100002261-1,36-45 years,English,1,2018-01-07,2018-01-22,"House Ads, Instagram",2,15,0,0,0,1,1,0
a100006127-1,0-18 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100004101-1,36-45 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100000882-1,45-55 years,English,1,2018-01-01,2018-01-14,"Conversion, House Ads, Instagram",2,13,1,0,0,1,1,0
a100004654-1,36-45 years,English,1,2018-01-04,2018-01-24,"Facebook, House Ads",2,20,0,0,1,1,0,0
a100000759-1,45-55 years,English,1,2018-01-17,2018-01-17,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100004386-1,24-30 years,English,1,2018-01-17,2018-01-31,"House Ads, Push",2,14,0,0,0,1,0,1
a100001055-2,55+ years,English,2,2018-01-21,2018-01-21,Facebook,1,0,0,0,1,0,0,0
a100004160-1,0-18 years,Arabic,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100001581-1,24-30 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100004979-1,0-18 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100000273-1,36-45 years,German,1,2018-01-08,2018-01-08,Conversion,0,0,1,0,0,0,0,0
a100000250-1,24-30 years,English,1,2018-01-07,2018-01-07,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100004778-1,24-30 years,English,1,2018-01-28,2018-01-28,Push,1,0,0,0,0,0,0,1
a100005627-1,36-45 years,English,1,2018-01-16,2018-01-16,Facebook,1,0,0,0,1,0,0,0
a100000169-1,45-55 years,English,1,2018-01-07,2018-01-07,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100004141-1,24-30 years,English,1,2018-01-08,2018-01-08,Instagram,1,0,0,0,0,0,1,0
a100004808-1,36-45 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100006863-1,19-24 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100000977-2,24-30 years,English,2,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100003879-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100005814-1,24-30 years,English,1,2018-01-17,2018-01-17,Facebook,1,0,0,0,1,0,0,0
a100003655-1,55+ years,English,1,2018-01-04,2018-01-20,"House Ads, Push",2,16,0,0,0,1,0,1
a100003778-1,30-36 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100000391-1,19-24 years,English,1,2018-01-21,2018-01-21,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100001428-1,45-55 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100006340-1,30-36 years,English,1,2018-01-15,2018-01-15,Facebook,1,0,0,0,1,0,0,0
a100001202-1,19-24 years,English,1,2018-01-11,2018-01-12,"Conversion, Facebook, House Ads",2,1,1,0,1,1,0,0
a100001246-1,55+ years,English,1,2018-01-17,2018-01-20,"Conversion, Email, Instagram",2,3,1,1,0,0,1,0
a100002071-1,0-18 years,English,1,2018-01-11,2018-01-17,"Facebook, House Ads",2,6,0,0,1,1,0,0
a100002979-1,55+ years,English,1,2018-01-17,2018-01-17,Push,1,0,0,0,0,0,0,1
a100003353-1,0-18 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100003697-1,24-30 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100004108-1,36-45 years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100005477-1,19-24 years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100005634-1,36-45 years,English,1,2018-01-17,2018-01-17,Push,1,0,0,0,0,0,0,1
a100001257-1,30-36 years,English,1,2018-01-19,2018-01-21,"Conversion, House Ads",1,2,1,0,0,1,0,0
a100005637-1,0-18 years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100001541-1,36-45 years,English,1,2018-01-28,2018-01-28,Instagram,1,0,0,0,0,0,1,0
a100006293-1,45-55 years,English,1,2018-01-09,2018-01-09,Push,1,0,0,0,0,0,0,1
a100005093-1,24-30 years,English,1,2018-01-16,2018-01-16,Instagram,1,0,0,0,0,0,1,0
a100004531-1,0-18 years,English,1,2018-01-13,2018-01-27,"Facebook, House Ads",2,14,0,0,1,1,0,0
a100003965-1,19-24 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
